InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
569261,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,10/3/2011 11:34,1.65,17321.0
569261,22396,MAGNETS PACK OF 4 RETRO PHOTO,3,10/3/2011 11:34,0.39,17321.0
569261,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,4,10/3/2011 11:34,1.25,17321.0
569261,22865,HAND WARMER OWL DESIGN,1,10/3/2011 11:34,2.1,17321.0
569261,22834,HAND WARMER BABUSHKA DESIGN,1,10/3/2011 11:34,2.1,17321.0
569261,84006,MAGIC TREE -PAPER FLOWERS,3,10/3/2011 11:34,0.85,17321.0
569261,22569,FELTCRAFT CUSHION BUTTERFLY,1,10/3/2011 11:34,3.75,17321.0
569261,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,10/3/2011 11:34,0.85,17321.0
569261,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,10/3/2011 11:34,1.45,17321.0
569261,22620,4 TRADITIONAL SPINNING TOPS,1,10/3/2011 11:34,1.45,17321.0
569261,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,10/3/2011 11:34,3.25,17321.0
569261,22621,TRADITIONAL KNITTING NANCY,2,10/3/2011 11:34,1.65,17321.0
569261,23229,VINTAGE DONKEY TAIL GAME ,3,10/3/2011 11:34,3.75,17321.0
569327,22941,CHRISTMAS LIGHTS 10 REINDEER,4,10/3/2011 12:47,8.5,15091.0
569327,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,10/3/2011 12:47,4.95,15091.0
569327,85177,BASKET OF FLOWERS SEWING KIT,12,10/3/2011 12:47,0.85,15091.0
569327,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,10/3/2011 12:47,2.95,15091.0
569327,23424,GINGHAM RECIPE BOOK BOX,4,10/3/2011 12:47,4.95,15091.0
569327,22348,TEA BAG PLATE RED RETROSPOT,12,10/3/2011 12:47,0.85,15091.0
569327,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,10/3/2011 12:47,1.65,15091.0
569327,22109,FULL ENGLISH BREAKFAST PLATE,4,10/3/2011 12:47,3.75,15091.0
569327,22969,HOMEMADE JAM SCENTED CANDLES,12,10/3/2011 12:47,1.45,15091.0
569327,22467,GUMBALL COAT RACK,6,10/3/2011 12:47,2.55,15091.0
569327,22993,SET OF 4 PANTRY JELLY MOULDS,12,10/3/2011 12:47,1.25,15091.0
569327,22992,REVOLVER WOODEN RULER ,12,10/3/2011 12:47,1.95,15091.0
569327,22197,POPCORN HOLDER,12,10/3/2011 12:47,0.85,15091.0
569327,23241,TREASURE TIN GYMKHANA DESIGN,6,10/3/2011 12:47,2.08,15091.0
569327,23242,TREASURE TIN BUFFALO BILL ,6,10/3/2011 12:47,2.08,15091.0
569327,23177,TREASURE ISLAND BOOK BOX,8,10/3/2011 12:47,2.25,15091.0
569327,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,10/3/2011 12:47,0.42,15091.0
569327,21915,RED  HARMONICA IN BOX ,12,10/3/2011 12:47,1.25,15091.0
569327,22548,HEADS AND TAILS SPORTING FUN,12,10/3/2011 12:47,1.25,15091.0
569327,21790,VINTAGE SNAP CARDS,12,10/3/2011 12:47,0.85,15091.0
569327,22561,WOODEN SCHOOL COLOURING SET,12,10/3/2011 12:47,1.65,15091.0
569327,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,10/3/2011 12:47,1.95,15091.0
569327,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,10/3/2011 12:47,0.42,15091.0
569327,85099F,JUMBO BAG STRAWBERRY,10,10/3/2011 12:47,2.08,15091.0
569327,23078,ICE CREAM PEN LIP GLOSS ,24,10/3/2011 12:47,1.25,15091.0
569327,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,10/3/2011 12:47,0.85,15091.0
569327,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,10/3/2011 12:47,1.25,15091.0
569327,23301,GARDENERS KNEELING PAD KEEP CALM ,12,10/3/2011 12:47,1.65,15091.0
569327,22715,CARD WEDDING DAY,12,10/3/2011 12:47,0.42,15091.0
569327,22709,WRAP WEDDING DAY,25,10/3/2011 12:47,0.42,15091.0
569399,22560,TRADITIONAL MODELLING CLAY,192,10/4/2011 8:29,1.06,17381.0
569399,22492,MINI PAINT SET VINTAGE ,576,10/4/2011 8:29,0.55,17381.0
569406,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,48,10/4/2011 9:09,1.25,16253.0
569406,21484,CHICK GREY HOT WATER BOTTLE,4,10/4/2011 9:09,4.25,16253.0
569406,85172,HYACINTH BULB T-LIGHT CANDLES,32,10/4/2011 9:09,0.42,16253.0
569406,85175,CACTI T-LIGHT CANDLES,48,10/4/2011 9:09,0.42,16253.0
569406,85231G,ORANGE SCENTED SET/9 T-LIGHTS,24,10/4/2011 9:09,0.85,16253.0
569406,72741,GRAND CHOCOLATECANDLE,27,10/4/2011 9:09,1.45,16253.0
569406,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,36,10/4/2011 9:09,0.42,16253.0
569406,21507,ELEPHANT BIRTHDAY CARD ,36,10/4/2011 9:09,0.42,16253.0
569406,22037,ROBOT BIRTHDAY CARD,36,10/4/2011 9:09,0.42,16253.0
569406,22652,TRAVEL SEWING KIT,10,10/4/2011 9:09,1.65,16253.0
569406,22082,RIBBON REEL STRIPES DESIGN ,10,10/4/2011 9:09,1.65,16253.0
569406,22457,NATURAL SLATE HEART CHALKBOARD ,12,10/4/2011 9:09,2.95,16253.0
569406,22556,PLASTERS IN TIN CIRCUS PARADE ,24,10/4/2011 9:09,1.65,16253.0
569406,21544,SKULLS  WATER TRANSFER TATTOOS ,24,10/4/2011 9:09,0.85,16253.0
569406,23445,ICE CREAM BUBBLES,60,10/4/2011 9:09,0.83,16253.0
569406,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,10/4/2011 9:09,0.29,16253.0
569406,11001,ASSTD DESIGN RACING CAR PEN,16,10/4/2011 9:09,1.69,16253.0
569406,21642,ASSORTED TUTTI FRUTTI PEN,48,10/4/2011 9:09,0.29,16253.0
569406,22418,10 COLOUR SPACEBOY PEN,24,10/4/2011 9:09,0.85,16253.0
569406,22421,LIPSTICK PEN FUSCHIA,36,10/4/2011 9:09,0.42,16253.0
569406,22422,TOOTHPASTE TUBE PEN,24,10/4/2011 9:09,0.65,16253.0
569406,20978,36 PENCILS TUBE SKULLS,16,10/4/2011 9:09,1.25,16253.0
569406,20979,36 PENCILS TUBE RED RETROSPOT,32,10/4/2011 9:09,1.25,16253.0
569406,23191,BUNDLE OF 3 RETRO NOTE BOOKS,24,10/4/2011 9:09,1.65,16253.0
569406,84559A,3D SHEET OF DOG STICKERS,36,10/4/2011 9:09,0.85,16253.0
569406,21677,HEARTS  STICKERS,24,10/4/2011 9:09,0.85,16253.0
569406,16237,SLEEPING CAT ERASERS,30,10/4/2011 9:09,0.21,16253.0
569406,22535,MAGIC DRAWING SLATE BUNNIES ,24,10/4/2011 9:09,0.42,16253.0
569406,22537,MAGIC DRAWING SLATE DINOSAUR,24,10/4/2011 9:09,0.42,16253.0
569406,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,10/4/2011 9:09,0.42,16253.0
569406,23506,MINI PLAYING CARDS SPACEBOY ,20,10/4/2011 9:09,0.42,16253.0
569406,16169E,WRAP 50'S  CHRISTMAS,25,10/4/2011 9:09,0.42,16253.0
569406,20969,RED FLORAL FELTCRAFT SHOULDER BAG,12,10/4/2011 9:09,3.75,16253.0
569406,22271,FELTCRAFT DOLL ROSIE,6,10/4/2011 9:09,2.95,16253.0
569406,22274,FELTCRAFT DOLL EMILY,6,10/4/2011 9:09,2.95,16253.0
569406,22569,FELTCRAFT CUSHION BUTTERFLY,4,10/4/2011 9:09,3.75,16253.0
569406,23083,SET 6 PAPER TABLE LANTERN STARS ,12,10/4/2011 9:09,3.75,16253.0
569406,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,10/4/2011 9:09,3.75,16253.0
569406,79321,CHILLI LIGHTS,8,10/4/2011 9:09,5.75,16253.0
569406,23348,CHILDRENS TOY COOKING UTENSIL SET,6,10/4/2011 9:09,2.08,16253.0
569406,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,10/4/2011 9:09,4.95,16253.0
569406,21889,WOODEN BOX OF DOMINOES,24,10/4/2011 9:09,1.25,16253.0
569406,21704,BAG 250g SWIRLY MARBLES,12,10/4/2011 9:09,0.85,16253.0
569406,21891,TRADITIONAL WOODEN SKIPPING ROPE,24,10/4/2011 9:09,1.45,16253.0
569406,21888,BINGO SET,4,10/4/2011 9:09,3.75,16253.0
569406,21892,TRADITIONAL WOODEN CATCH CUP GAME ,24,10/4/2011 9:09,1.25,16253.0
569406,22336,DOVE DECORATION PAINTED ZINC ,96,10/4/2011 9:09,0.19,16253.0
569406,22810,SET OF 6 T-LIGHTS SNOWMEN,36,10/4/2011 9:09,2.95,16253.0
569406,22044,CHRISTMAS CARD STACK OF PRESENTS,48,10/4/2011 9:09,0.19,16253.0
569406,21494,ROTATING LEAVES T-LIGHT HOLDER,36,10/4/2011 9:09,1.25,16253.0
569406,23129,HEART SHAPED HOLLY WREATH,8,10/4/2011 9:09,4.15,16253.0
569406,23130,MISTLETOE HEART WREATH GREEN,8,10/4/2011 9:09,4.15,16253.0
569406,22141,CHRISTMAS CRAFT TREE TOP ANGEL,24,10/4/2011 9:09,2.1,16253.0
569406,22142,CHRISTMAS CRAFT WHITE FAIRY ,36,10/4/2011 9:09,1.45,16253.0
569406,22144,CHRISTMAS CRAFT LITTLE FRIENDS,24,10/4/2011 9:09,2.1,16253.0
569406,22130,PARTY CONE CHRISTMAS DECORATION ,48,10/4/2011 9:09,0.85,16253.0
569406,85199S,SMALL HANGING IVORY/RED WOOD BIRD,48,10/4/2011 9:09,0.42,16253.0
569406,35970,ZINC FOLKART SLEIGH BELLS,48,10/4/2011 9:09,1.69,16253.0
569406,22573,STAR WOODEN CHRISTMAS DECORATION,48,10/4/2011 9:09,0.85,16253.0
569406,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,10/4/2011 9:09,0.29,16253.0
569406,22595,GINGHAM HEART DECORATION,36,10/4/2011 9:09,0.85,16253.0
569406,22603,CHRISTMAS RETROSPOT TREE WOOD,24,10/4/2011 9:09,0.85,16253.0
569406,22571,ROCKING HORSE RED CHRISTMAS ,24,10/4/2011 9:09,0.85,16253.0
569406,21809,CHRISTMAS HANGING TREE WITH BELL,48,10/4/2011 9:09,0.39,16253.0
569406,23103,JINGLE BELL HEART DECORATION,24,10/4/2011 9:09,1.65,16253.0
569406,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,10/4/2011 9:09,2.95,16253.0
569406,84946,ANTIQUE SILVER T-LIGHT GLASS,24,10/4/2011 9:09,1.25,16253.0
569406,21306,SET/4 DAISY MIRROR MAGNETS,24,10/4/2011 9:09,0.29,16253.0
569406,21794,CLASSIC FRENCH STYLE BASKET NATURAL,16,10/4/2011 9:09,3.95,16253.0
569406,21698,MOCK LOBSTER FRIDGE MAGNET,36,10/4/2011 9:09,0.39,16253.0
569457,23080,RED METAL BOX TOP SECRET,2,10/4/2011 11:29,8.25,14606.0
569457,23081,GREEN METAL BOX ARMY SUPPLIES,1,10/4/2011 11:29,8.25,14606.0
569457,21666,RIDGED GLASS T-LIGHT HOLDER,10,10/4/2011 11:29,0.65,14606.0
569457,20668,DISCO BALL CHRISTMAS DECORATION,6,10/4/2011 11:29,0.12,14606.0
569457,20749,ASSORTED COLOUR MINI CASES,2,10/4/2011 11:29,7.95,14606.0
569457,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,10/4/2011 11:29,1.65,14606.0
569457,22429,ENAMEL MEASURING JUG CREAM,1,10/4/2011 11:29,4.25,14606.0
569457,20961,STRAWBERRY BATH SPONGE ,1,10/4/2011 11:29,1.25,14606.0
569457,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,10/4/2011 11:29,0.85,14606.0
569457,22517,CHILDS GARDEN RAKE PINK,1,10/4/2011 11:29,2.1,14606.0
569457,21094,SET/6 RED SPOTTY PAPER PLATES,1,10/4/2011 11:29,0.85,14606.0
569457,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,10/4/2011 11:29,1.65,14606.0
569457,22555,PLASTERS IN TIN STRONGMAN,1,10/4/2011 11:29,1.65,14606.0
569457,22532,MAGIC DRAWING SLATE LEAP FROG ,1,10/4/2011 11:29,0.42,14606.0
569457,84978,HANGING HEART JAR T-LIGHT HOLDER,6,10/4/2011 11:29,1.25,14606.0
569457,22196,SMALL HEART MEASURING SPOONS,1,10/4/2011 11:29,0.85,14606.0
569457,22195,LARGE HEART MEASURING SPOONS,2,10/4/2011 11:29,1.65,14606.0
569457,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1,10/4/2011 11:29,2.1,14606.0
569457,84050,PINK HEART SHAPE EGG FRYING PAN,2,10/4/2011 11:29,1.65,14606.0
569457,20713,JUMBO BAG OWLS,1,10/4/2011 11:29,2.08,14606.0
569457,21944,KITTENS DESIGN FLANNEL,1,10/4/2011 11:29,0.85,14606.0
569457,22348,TEA BAG PLATE RED RETROSPOT,1,10/4/2011 11:29,0.85,14606.0
569457,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,10/4/2011 11:29,3.25,14606.0
569457,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,10/4/2011 11:29,0.42,14606.0
569457,22297,HEART IVORY TRELLIS SMALL,1,10/4/2011 11:29,1.25,14606.0
569457,21354,TOAST ITS - BEST MUM,1,10/4/2011 11:29,1.25,14606.0
569457,22303,COFFEE MUG APPLES DESIGN,5,10/4/2011 11:29,2.55,14606.0
569457,22302,COFFEE MUG PEARS  DESIGN,4,10/4/2011 11:29,2.55,14606.0
569457,22274,FELTCRAFT DOLL EMILY,1,10/4/2011 11:29,2.95,14606.0
569457,90214A,"LETTER ""A"" BLING KEY RING",2,10/4/2011 11:29,1.25,14606.0
569460,22149,FELTCRAFT 6 FLOWER FRIENDS,6,10/4/2011 11:33,2.1,13895.0
569460,21485,RETROSPOT HEART HOT WATER BOTTLE,3,10/4/2011 11:33,4.95,13895.0
569460,23240,SET OF 4 KNICK KNACK TINS DOILY ,48,10/4/2011 11:33,3.75,13895.0
569460,20725,LUNCH BAG RED RETROSPOT,10,10/4/2011 11:33,1.65,13895.0
569460,23169,CLASSIC GLASS COOKIE JAR,6,10/4/2011 11:33,4.15,13895.0
569460,84378,SET OF 3 HEART COOKIE CUTTERS,12,10/4/2011 11:33,1.45,13895.0
569460,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,10/4/2011 11:33,1.45,13895.0
569460,21181,PLEASE ONE PERSON METAL SIGN,12,10/4/2011 11:33,2.1,13895.0
569460,84836,ZINC METAL HEART DECORATION,12,10/4/2011 11:33,1.25,13895.0
569460,23245,SET OF 3 REGENCY CAKE TINS,16,10/4/2011 11:33,4.15,13895.0
569460,84946,ANTIQUE SILVER T-LIGHT GLASS,12,10/4/2011 11:33,1.25,13895.0
569460,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,10/4/2011 11:33,0.65,13895.0
569460,22457,NATURAL SLATE HEART CHALKBOARD ,6,10/4/2011 11:33,2.95,13895.0
569460,23118,PARISIENNE JEWELLERY DRAWER ,2,10/4/2011 11:33,7.5,13895.0
569460,23226,FILIGREE HEART DAISY WHITE,24,10/4/2011 11:33,1.25,13895.0
569460,23227,FILIGREE HEART BUTTERFLY WHITE ,24,10/4/2011 11:33,1.25,13895.0
569460,22469,HEART OF WICKER SMALL,12,10/4/2011 11:33,1.65,13895.0
569460,22470,HEART OF WICKER LARGE,6,10/4/2011 11:33,2.95,13895.0
569460,22776,SWEETHEART 3 TIER CAKE STAND ,2,10/4/2011 11:33,9.95,13895.0
569460,22795,SWEETHEART RECIPE BOOK STAND,2,10/4/2011 11:33,6.75,13895.0
569460,21754,HOME BUILDING BLOCK WORD,3,10/4/2011 11:33,6.25,13895.0
569460,21755,LOVE BUILDING BLOCK WORD,3,10/4/2011 11:33,6.25,13895.0
569460,23242,TREASURE TIN BUFFALO BILL ,12,10/4/2011 11:33,2.08,13895.0
569460,23241,TREASURE TIN GYMKHANA DESIGN,12,10/4/2011 11:33,2.08,13895.0
569460,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,10/4/2011 11:33,8.25,13895.0
569460,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,10/4/2011 11:33,1.65,13895.0
569460,23360,SET 8 CANDLES VINTAGE DOILY,12,10/4/2011 11:33,1.95,13895.0
569460,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,10/4/2011 11:33,1.95,13895.0
569460,22419,LIPSTICK PEN RED,100,10/4/2011 11:33,0.36,13895.0
569460,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,10/4/2011 11:33,1.65,13895.0
569460,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,10/4/2011 11:33,1.65,13895.0
569460,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,10/4/2011 11:33,0.39,13895.0
569460,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/4/2011 11:33,1.95,13895.0
569460,23244,ROUND STORAGE TIN VINTAGE LEAF,6,10/4/2011 11:33,1.95,13895.0
569460,23235,STORAGE TIN VINTAGE LEAF,6,10/4/2011 11:33,2.89,13895.0
569460,23237,SET OF 4 KNICK KNACK TINS LEAF,12,10/4/2011 11:33,4.15,13895.0
569460,22589,CARDHOLDER GINGHAM STAR,6,10/4/2011 11:33,2.89,13895.0
569460,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,10/4/2011 11:33,1.95,13895.0
569467,22662,LUNCH BAG DOLLY GIRL DESIGN,10,10/4/2011 11:44,1.65,14291.0
569467,23529,DOLLY GIRL WALL ART,6,10/4/2011 11:44,3.75,14291.0
569467,23528,SPACEBOY WALL ART,6,10/4/2011 11:44,3.75,14291.0
569467,23542,70'S ALPHABET WALL ART,2,10/4/2011 11:44,8.25,14291.0
569467,23527,ANIMALS AND NATURE WALL ART,6,10/4/2011 11:44,3.75,14291.0
569467,23524,HORSE & PONY WALL ART,6,10/4/2011 11:44,3.75,14291.0
569467,22083,PAPER CHAIN KIT RETROSPOT,6,10/4/2011 11:44,2.95,14291.0
569467,23345, DOLLY GIRL BEAKER,12,10/4/2011 11:44,1.25,14291.0
569467,22899,CHILDREN'S APRON DOLLY GIRL ,6,10/4/2011 11:44,2.1,14291.0
569467,23508,MINI PLAYING CARDS DOLLY GIRL ,20,10/4/2011 11:44,0.42,14291.0
569467,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,10/4/2011 11:44,0.65,14291.0
569467,23390,DOLLY GIRL MINI BACKPACK,4,10/4/2011 11:44,4.15,14291.0
569467,22382,LUNCH BAG SPACEBOY DESIGN ,10,10/4/2011 11:44,1.65,14291.0
569467,23389,SPACEBOY MINI BACKPACK,4,10/4/2011 11:44,4.15,14291.0
569467,22474,SPACEBOY TV DINNER TRAY,3,10/4/2011 11:44,4.95,14291.0
569467,22629,SPACEBOY LUNCH BOX ,12,10/4/2011 11:44,1.95,14291.0
569467,23506,MINI PLAYING CARDS SPACEBOY ,20,10/4/2011 11:44,0.42,14291.0
569467,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,10/4/2011 11:44,0.65,14291.0
569467,23346,SPACEBOY BEAKER,12,10/4/2011 11:44,1.25,14291.0
569467,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/4/2011 11:44,1.65,14291.0
569467,23388,WOODLAND MINI BACKPACK,4,10/4/2011 11:44,4.15,14291.0
569467,23281,FOLDING BUTTERFLY MIRROR RED  ,12,10/4/2011 11:44,0.83,14291.0
569467,20749,ASSORTED COLOUR MINI CASES,2,10/4/2011 11:44,7.95,14291.0
569467,22138,BAKING SET 9 PIECE RETROSPOT ,3,10/4/2011 11:44,4.95,14291.0
569467,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,10/4/2011 11:44,4.95,14291.0
569467,22561,WOODEN SCHOOL COLOURING SET,12,10/4/2011 11:44,1.65,14291.0
569467,23510,MINI PLAYING CARDS GYMKHANA,20,10/4/2011 11:44,0.42,14291.0
569467,23509,MINI PLAYING CARDS FUN FAIR ,20,10/4/2011 11:44,0.42,14291.0
569467,23241,TREASURE TIN GYMKHANA DESIGN,6,10/4/2011 11:44,2.08,14291.0
569467,22748,POPPY'S PLAYHOUSE KITCHEN,6,10/4/2011 11:44,2.1,14291.0
569467,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,10/4/2011 11:44,2.1,14291.0
569467,22745,POPPY'S PLAYHOUSE BEDROOM ,6,10/4/2011 11:44,2.1,14291.0
569467,22037,ROBOT BIRTHDAY CARD,12,10/4/2011 11:44,0.42,14291.0
569467,22712,CARD DOLLY GIRL ,12,10/4/2011 11:44,0.42,14291.0
569467,22029,SPACEBOY BIRTHDAY CARD,12,10/4/2011 11:44,0.42,14291.0
569467,23549,WRAP BIRD GARDEN ,25,10/4/2011 11:44,0.42,14291.0
569467,22708,WRAP DOLLY GIRL,25,10/4/2011 11:44,0.42,14291.0
569467,22045,SPACEBOY GIFT WRAP,25,10/4/2011 11:44,0.42,14291.0
569467,23550,WRAP ALPHABET POSTER  ,25,10/4/2011 11:44,0.42,14291.0
569467,23230,WRAP ALPHABET DESIGN,25,10/4/2011 11:44,0.42,14291.0
569467,21500,PINK POLKADOT WRAP ,25,10/4/2011 11:44,0.42,14291.0
569467,23377,PACK OF 12 DOLLY GIRL TISSUES,24,10/4/2011 11:44,0.39,14291.0
569467,22948,METAL DECORATION NAUGHTY CHILDREN ,24,10/4/2011 11:44,0.85,14291.0
569482,23541,WALL ART CLASSIC PUDDINGS ,4,10/4/2011 12:43,8.25,14184.0
569482,23536,VILLAGE SHOW WALL ART,4,10/4/2011 12:43,5.95,14184.0
569482,22625,RED KITCHEN SCALES,2,10/4/2011 12:43,8.5,14184.0
569482,22624,IVORY KITCHEN SCALES,2,10/4/2011 12:43,8.5,14184.0
569482,22191,IVORY DINER WALL CLOCK,2,10/4/2011 12:43,8.5,14184.0
569482,22193,RED DINER WALL CLOCK,2,10/4/2011 12:43,8.5,14184.0
569482,21877,HOME SWEET HOME MUG,12,10/4/2011 12:43,1.65,14184.0
569482,23168,CLASSIC CAFE SUGAR DISPENSER,12,10/4/2011 12:43,1.25,14184.0
569482,23395,BELLE JARDINIERE CUSHION COVER,4,10/4/2011 12:43,3.75,14184.0
569482,23393,HOME SWEET HOME CUSHION COVER ,4,10/4/2011 12:43,3.75,14184.0
569482,22457,NATURAL SLATE HEART CHALKBOARD ,6,10/4/2011 12:43,2.95,14184.0
569482,23012,GLASS APOTHECARY BOTTLE PERFUME,4,10/4/2011 12:43,3.95,14184.0
569482,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,10/4/2011 12:43,3.95,14184.0
569482,23013,GLASS APOTHECARY BOTTLE TONIC,4,10/4/2011 12:43,3.95,14184.0
569482,23018,LARGE APOTHECARY MEASURING JAR ,2,10/4/2011 12:43,12.5,14184.0
569482,23017,APOTHECARY MEASURING JAR,2,10/4/2011 12:43,12.5,14184.0
569482,23019,SMALL APOTHECARY MEASURING JAR ,2,10/4/2011 12:43,8.25,14184.0
569482,22456,NATURAL SLATE CHALKBOARD LARGE ,3,10/4/2011 12:43,4.95,14184.0
569482,21668,RED STRIPE CERAMIC DRAWER KNOB,12,10/4/2011 12:43,1.45,14184.0
569482,21671,RED SPOT CERAMIC DRAWER KNOB,12,10/4/2011 12:43,1.45,14184.0
569482,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,10/4/2011 12:43,1.45,14184.0
569482,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,10/4/2011 12:43,1.65,14184.0
569482,23425,STORAGE TIN HOME SWEET HOME,6,10/4/2011 12:43,2.49,14184.0
569482,22180,RETROSPOT LAMP,4,10/4/2011 12:43,9.95,14184.0
569513,22632,HAND WARMER RED RETROSPOT,24,10/4/2011 13:55,2.1,14332.0
569513,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,10/4/2011 13:55,2.55,14332.0
569513,23103,JINGLE BELL HEART DECORATION,24,10/4/2011 13:55,1.65,14332.0
569513,22866,HAND WARMER SCOTTY DOG DESIGN,24,10/4/2011 13:55,2.1,14332.0
569513,23217,LAUREL HEART ANTIQUE SILVER,36,10/4/2011 13:55,1.25,14332.0
569513,23332,IVORY WICKER HEART LARGE,12,10/4/2011 13:55,1.65,14332.0
569513,23083,SET 6 PAPER TABLE LANTERN STARS ,24,10/4/2011 13:55,3.75,14332.0
569513,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,10/4/2011 13:55,0.85,14332.0
569513,72741,GRAND CHOCOLATECANDLE,18,10/4/2011 13:55,1.45,14332.0
569513,21034,REX CASH+CARRY JUMBO SHOPPER,2,10/4/2011 13:55,0.95,14332.0
569513,22470,HEART OF WICKER LARGE,2,10/4/2011 13:55,2.95,14332.0
569513,23322,LARGE WHITE HEART OF WICKER,6,10/4/2011 13:55,2.95,14332.0
569513,72741,GRAND CHOCOLATECANDLE,18,10/4/2011 13:55,1.45,14332.0
569513,22470,HEART OF WICKER LARGE,4,10/4/2011 13:55,2.95,14332.0
569519,23534,STOP FOR TEA WALL ART,3,10/4/2011 14:31,5.95,13792.0
569519,47566,PARTY BUNTING,4,10/4/2011 14:31,4.95,13792.0
569519,23427,STOOL HOME SWEET HOME ,1,10/4/2011 14:31,12.5,13792.0
569519,23393,HOME SWEET HOME CUSHION COVER ,4,10/4/2011 14:31,3.75,13792.0
569519,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,10/4/2011 14:31,3.75,13792.0
569519,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,10/4/2011 14:31,0.85,13792.0
569519,22595,GINGHAM HEART DECORATION,12,10/4/2011 14:31,0.85,13792.0
569519,22594,CHRISTMAS GINGHAM TREE,12,10/4/2011 14:31,0.85,13792.0
569519,22593,CHRISTMAS GINGHAM STAR,12,10/4/2011 14:31,0.85,13792.0
569533,23201,JUMBO BAG ALPHABET,1,10/4/2011 15:21,2.08,16374.0
569533,23202,JUMBO BAG VINTAGE LEAF,1,10/4/2011 15:21,2.08,16374.0
569533,22572,ROCKING HORSE GREEN CHRISTMAS ,1,10/4/2011 15:21,0.85,16374.0
569533,22571,ROCKING HORSE RED CHRISTMAS ,1,10/4/2011 15:21,0.85,16374.0
569533,22600,CHRISTMAS RETROSPOT STAR WOOD,2,10/4/2011 15:21,0.85,16374.0
569533,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1,10/4/2011 15:21,1.45,16374.0
569533,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1,10/4/2011 15:21,1.45,16374.0
569533,23515,EMBROIDERED RIBBON REEL DAISY ,1,10/4/2011 15:21,2.08,16374.0
569533,23511,EMBROIDERED RIBBON REEL EMILY ,1,10/4/2011 15:21,2.08,16374.0
569533,23516,EMBROIDERED RIBBON REEL SOPHIE  ,1,10/4/2011 15:21,3.75,16374.0
569533,23263,SET OF 3 WOODEN HEART DECORATIONS,1,10/4/2011 15:21,1.25,16374.0
569533,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,10/4/2011 15:21,0.29,16374.0
569533,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,3,10/4/2011 15:21,0.29,16374.0
569533,23266,SET OF 3 WOODEN STOCKING DECORATION,1,10/4/2011 15:21,1.25,16374.0
569533,22576,SWALLOW WOODEN CHRISTMAS DECORATION,3,10/4/2011 15:21,0.85,16374.0
